Re_State_FIPS_Code,Re_County_FIPS_Code,Re_State_Name,Re_County_Name,Wo_State_FIPS_Code,Wo_County_FIPS_Code,Wo_State_Name,Wo_County_Name,Workers_in_Commuting_Flow,Margin_of _Error
051,099,Virginia,King George County,051,510,Virginia,Alexandria city,15,18
051,099,Virginia,King George County,051,630,Virginia,Fredericksburg city,1270,303
051,099,Virginia,King George County,051,683,Virginia,Manassas city,20,28
051,099,Virginia,King George County,051,685,Virginia,Manassas Park city,8,13
051,099,Virginia,King George County,051,710,Virginia,Norfolk city,8,13
051,099,Virginia,King George County,051,760,Virginia,Richmond city,39,37
051,099,Virginia,King George County,051,810,Virginia,Virginia Beach city,3,5
051,101,Virginia,King William County,051,033,Virginia,Caroline County,191,116
051,101,Virginia,King William County,051,036,Virginia,Charles City County,11,18
051,101,Virginia,King William County,051,041,Virginia,Chesterfield County,128,60
051,101,Virginia,King William County,051,057,Virginia,Essex County,92,65
051,101,Virginia,King William County,051,065,Virginia,Fluvanna County,31,45
051,101,Virginia,King William County,051,073,Virginia,Gloucester County,208,107
051,101,Virginia,King William County,051,075,Virginia,Goochland County,88,61
051,101,Virginia,King William County,051,085,Virginia,Hanover County,1437,287
051,101,Virginia,King William County,051,087,Virginia,Henrico County,1170,261
051,101,Virginia,King William County,051,095,Virginia,James City County,316,131
051,101,Virginia,King William County,051,097,Virginia,King and Queen County,78,51
051,101,Virginia,King William County,051,101,Virginia,King William County,2677,389
051,101,Virginia,King William County,051,103,Virginia,Lancaster County,116,118
051,101,Virginia,King William County,051,109,Virginia,Louisa County,8,15
051,101,Virginia,King William County,051,119,Virginia,Middlesex County,79,65
051,101,Virginia,King William County,051,125,Virginia,Nelson County,8,11
051,101,Virginia,King William County,051,127,Virginia,New Kent County,48,35
051,101,Virginia,King William County,051,149,Virginia,Prince George County,6,10
051,101,Virginia,King William County,051,153,Virginia,Prince William County,17,26
051,101,Virginia,King William County,051,159,Virginia,Richmond County,34,41
051,101,Virginia,King William County,051,177,Virginia,Spotsylvania County,63,60
051,101,Virginia,King William County,051,199,Virginia,York County,123,68
051,101,Virginia,King William County,051,620,Virginia,Franklin city,17,27
051,101,Virginia,King William County,051,630,Virginia,Fredericksburg city,199,129
051,101,Virginia,King William County,051,650,Virginia,Hampton city,63,61
051,101,Virginia,King William County,051,700,Virginia,Newport News city,225,136
051,101,Virginia,King William County,051,730,Virginia,Petersburg city,6,9
051,101,Virginia,King William County,051,760,Virginia,Richmond city,1101,304
051,101,Virginia,King William County,051,810,Virginia,Virginia Beach city,17,27
051,101,Virginia,King William County,051,830,Virginia,Williamsburg city,45,27
051,103,Virginia,Lancaster County,051,041,Virginia,Chesterfield County,12,17
051,103,Virginia,Lancaster County,051,057,Virginia,Essex County,23,24
051,103,Virginia,Lancaster County,051,059,Virginia,Fairfax County,16,19
051,103,Virginia,Lancaster County,051,061,Virginia,Fauquier County,12,20
051,103,Virginia,Lancaster County,051,073,Virginia,Gloucester County,60,40
051,103,Virginia,Lancaster County,051,085,Virginia,Hanover County,1,2
051,103,Virginia,Lancaster County,051,087,Virginia,Henrico County,143,106
051,103,Virginia,Lancaster County,051,095,Virginia,James City County,2,5
051,103,Virginia,Lancaster County,051,101,Virginia,King William County,40,50
051,103,Virginia,Lancaster County,051,103,Virginia,Lancaster County,2792,264
051,103,Virginia,Lancaster County,051,115,Virginia,Mathews County,8,11
051,103,Virginia,Lancaster County,051,119,Virginia,Middlesex County,117,77
051,103,Virginia,Lancaster County,051,127,Virginia,New Kent County,9,14
051,103,Virginia,Lancaster County,051,133,Virginia,Northumberland County,215,102
051,103,Virginia,Lancaster County,051,153,Virginia,Prince William County,69,47
051,103,Virginia,Lancaster County,051,159,Virginia,Richmond County,61,44
051,103,Virginia,Lancaster County,051,177,Virginia,Spotsylvania County,37,47
051,103,Virginia,Lancaster County,051,193,Virginia,Westmoreland County,14,19
051,103,Virginia,Lancaster County,051,199,Virginia,York County,35,31
051,103,Virginia,Lancaster County,051,540,Virginia,Charlottesville city,12,17
051,103,Virginia,Lancaster County,051,630,Virginia,Fredericksburg city,15,16
051,103,Virginia,Lancaster County,051,683,Virginia,Manassas city,9,16
051,103,Virginia,Lancaster County,051,700,Virginia,Newport News city,69,54
051,103,Virginia,Lancaster County,051,710,Virginia,Norfolk city,21,30
051,103,Virginia,Lancaster County,051,760,Virginia,Richmond city,59,44
051,103,Virginia,Lancaster County,051,810,Virginia,Virginia Beach city,13,22
051,103,Virginia,Lancaster County,051,830,Virginia,Williamsburg city,9,13
051,105,Virginia,Lee County,051,033,Virginia,Caroline County,12,20
051,105,Virginia,Lee County,051,051,Virginia,Dickenson County,17,20
051,105,Virginia,Lee County,051,105,Virginia,Lee County,3843,444
051,105,Virginia,Lee County,051,169,Virginia,Scott County,736,246
051,105,Virginia,Lee County,051,191,Virginia,Washington County,97,81
051,105,Virginia,Lee County,051,195,Virginia,Wise County,1056,265
051,105,Virginia,Lee County,051,520,Virginia,Bristol city,4,9
051,105,Virginia,Lee County,051,720,Virginia,Norton city,41,49
051,105,Virginia,Lee County,051,770,Virginia,Roanoke city,4,8
051,107,Virginia,Loudoun County,051,003,Virginia,Albemarle County,10,15
051,107,Virginia,Loudoun County,051,013,Virginia,Arlington County,5755,598
051,107,Virginia,Loudoun County,051,043,Virginia,Clarke County,94,61
051,107,Virginia,Loudoun County,051,047,Virginia,Culpeper County,28,32
051,107,Virginia,Loudoun County,051,059,Virginia,Fairfax County,65180,1684
051,107,Virginia,Loudoun County,051,061,Virginia,Fauquier County,601,175
051,107,Virginia,Loudoun County,051,069,Virginia,Frederick County,282,115
051,107,Virginia,Loudoun County,051,075,Virginia,Goochland County,6,11
051,107,Virginia,Loudoun County,051,085,Virginia,Hanover County,4,8
051,107,Virginia,Loudoun County,051,099,Virginia,King George County,42,57
051,107,Virginia,Loudoun County,051,107,Virginia,Loudoun County,116365,2235
051,107,Virginia,Loudoun County,051,113,Virginia,Madison County,11,17
051,107,Virginia,Loudoun County,051,121,Virginia,Montgomery County,25,29
051,107,Virginia,Loudoun County,051,135,Virginia,Nottoway County,9,13
051,107,Virginia,Loudoun County,051,153,Virginia,Prince William County,3169,492
051,107,Virginia,Loudoun County,051,165,Virginia,Rockingham County,28,43
051,107,Virginia,Loudoun County,051,177,Virginia,Spotsylvania County,35,39
051,107,Virginia,Loudoun County,051,179,Virginia,Stafford County,188,98
051,107,Virginia,Loudoun County,051,187,Virginia,Warren County,58,80
051,107,Virginia,Loudoun County,051,191,Virginia,Washington County,10,15
051,107,Virginia,Loudoun County,051,510,Virginia,Alexandria city,1777,504
051,107,Virginia,Loudoun County,051,550,Virginia,Chesapeake city,5,9
051,107,Virginia,Loudoun County,051,600,Virginia,Fairfax city,2020,363
051,107,Virginia,Loudoun County,051,610,Virginia,Falls Church city,306,155
051,107,Virginia,Loudoun County,051,630,Virginia,Fredericksburg city,175,171
051,107,Virginia,Loudoun County,051,683,Virginia,Manassas city,625,194
051,107,Virginia,Loudoun County,051,685,Virginia,Manassas Park city,13,21
051,107,Virginia,Loudoun County,051,760,Virginia,Richmond city,114,82
051,107,Virginia,Loudoun County,051,770,Virginia,Roanoke city,7,17
051,107,Virginia,Loudoun County,051,810,Virginia,Virginia Beach city,25,36
051,107,Virginia,Loudoun County,051,840,Virginia,Winchester city,365,156
051,109,Virginia,Louisa County,051,003,Virginia,Albemarle County,2150,448
051,109,Virginia,Louisa County,051,007,Virginia,Amelia County,7,11
051,109,Virginia,Louisa County,051,013,Virginia,Arlington County,63,62
051,109,Virginia,Louisa County,051,015,Virginia,Augusta County,20,24
051,109,Virginia,Louisa County,051,033,Virginia,Caroline County,65,79
051,109,Virginia,Louisa County,051,036,Virginia,Charles City County,21,34
051,109,Virginia,Louisa County,051,037,Virginia,Charlotte County,3,5
051,109,Virginia,Louisa County,051,041,Virginia,Chesterfield County,311,112
051,109,Virginia,Louisa County,051,047,Virginia,Culpeper County,169,88
051,109,Virginia,Louisa County,051,053,Virginia,Dinwiddie County,32,46
051,109,Virginia,Louisa County,051,059,Virginia,Fairfax County,157,102
051,109,Virginia,Louisa County,051,061,Virginia,Fauquier County,44,44
051,109,Virginia,Louisa County,051,065,Virginia,Fluvanna County,158,89
051,109,Virginia,Louisa County,051,075,Virginia,Goochland County,290,125
051,109,Virginia,Louisa County,051,079,Virginia,Greene County,208,163
051,109,Virginia,Louisa County,051,085,Virginia,Hanover County,643,212
051,109,Virginia,Louisa County,051,087,Virginia,Henrico County,1139,349
051,109,Virginia,Louisa County,051,095,Virginia,James City County,8,14
051,109,Virginia,Louisa County,051,099,Virginia,King George County,13,20
051,109,Virginia,Louisa County,051,107,Virginia,Loudoun County,20,29
051,109,Virginia,Louisa County,051,109,Virginia,Louisa County,7141,636
051,109,Virginia,Louisa County,051,113,Virginia,Madison County,108,120
051,109,Virginia,Louisa County,051,117,Virginia,Mecklenburg County,20,23
051,109,Virginia,Louisa County,051,125,Virginia,Nelson County,64,59
051,109,Virginia,Louisa County,051,135,Virginia,Nottoway County,27,42
051,109,Virginia,Louisa County,051,137,Virginia,Orange County,528,161
051,109,Virginia,Louisa County,051,145,Virginia,Powhatan County,42,63
051,109,Virginia,Louisa County,051,147,Virginia,Prince Edward County,31,49
051,109,Virginia,Louisa County,051,149,Virginia,Prince George County,54,62
051,109,Virginia,Louisa County,051,153,Virginia,Prince William County,21,22
051,109,Virginia,Louisa County,051,165,Virginia,Rockingham County,19,22
051,109,Virginia,Louisa County,051,177,Virginia,Spotsylvania County,387,173
051,109,Virginia,Louisa County,051,179,Virginia,Stafford County,168,108
051,109,Virginia,Louisa County,051,510,Virginia,Alexandria city,12,20
051,109,Virginia,Louisa County,051,540,Virginia,Charlottesville city,1522,327
051,109,Virginia,Louisa County,051,600,Virginia,Fairfax city,30,32
051,109,Virginia,Louisa County,051,630,Virginia,Fredericksburg city,290,210
051,109,Virginia,Louisa County,051,650,Virginia,Hampton city,16,29
051,109,Virginia,Louisa County,051,660,Virginia,Harrisonburg city,24,28
051,109,Virginia,Louisa County,051,670,Virginia,Hopewell city,18,29
051,109,Virginia,Louisa County,051,700,Virginia,Newport News city,15,17
051,109,Virginia,Louisa County,051,760,Virginia,Richmond city,666,201
051,109,Virginia,Louisa County,051,775,Virginia,Salem city,17,28
051,109,Virginia,Louisa County,051,820,Virginia,Waynesboro city,21,35
051,111,Virginia,Lunenburg County,051,007,Virginia,Amelia County,77,60
051,111,Virginia,Lunenburg County,051,025,Virginia,Brunswick County,52,37
051,111,Virginia,Lunenburg County,051,037,Virginia,Charlotte County,181,88
051,111,Virginia,Lunenburg County,051,041,Virginia,Chesterfield County,42,34
051,111,Virginia,Lunenburg County,051,049,Virginia,Cumberland County,13,15
051,111,Virginia,Lunenburg County,051,053,Virginia,Dinwiddie County,133,83
051,111,Virginia,Lunenburg County,051,075,Virginia,Goochland County,4,8
051,111,Virginia,Lunenburg County,051,081,Virginia,Greensville County,75,62
051,111,Virginia,Lunenburg County,051,085,Virginia,Hanover County,13,18
051,111,Virginia,Lunenburg County,051,087,Virginia,Henrico County,68,60
051,111,Virginia,Lunenburg County,051,111,Virginia,Lunenburg County,1653,244
051,111,Virginia,Lunenburg County,051,117,Virginia,Mecklenburg County,957,256
051,111,Virginia,Lunenburg County,051,135,Virginia,Nottoway County,779,189
051,111,Virginia,Lunenburg County,051,147,Virginia,Prince Edward County,329,129
051,111,Virginia,Lunenburg County,051,149,Virginia,Prince George County,24,38
051,111,Virginia,Lunenburg County,051,153,Virginia,Prince William County,22,24
051,111,Virginia,Lunenburg County,051,540,Virginia,Charlottesville city,8,9
051,111,Virginia,Lunenburg County,051,590,Virginia,Danville city,3,6
051,111,Virginia,Lunenburg County,051,595,Virginia,Emporia city,2,3
051,111,Virginia,Lunenburg County,051,670,Virginia,Hopewell city,25,38
051,111,Virginia,Lunenburg County,051,680,Virginia,Lynchburg city,17,27
051,111,Virginia,Lunenburg County,051,730,Virginia,Petersburg city,12,15
051,111,Virginia,Lunenburg County,051,760,Virginia,Richmond city,78,51
051,113,Virginia,Madison County,051,003,Virginia,Albemarle County,596,250
051,113,Virginia,Madison County,051,013,Virginia,Arlington County,9,17
